Date,Year,Pump sets,Cumulative pump sets energized,Groundwater_Level,Average Rainfall (mm),POPULATION,RURAL_POPULATION,URBAN_POPULATION,GROWTH_RATE_PERCENT
2023-08-01,2023,271458.84657534247,19920315.515068494,10.51,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-02,2023,271459.46849315066,19921059.498630136,10.519032258064517,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-03,2023,271460.0904109589,19921803.482191782,10.528064516129032,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-04,2023,271460.7123287671,19922547.465753425,10.537096774193548,1.7000000000000002,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-05,2023,271461.33424657537,19923291.449315067,10.546129032258063,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-06,2023,271461.9561643836,19924035.432876717,10.55516129032258,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-07,2023,271462.57808219176,19924779.41643836,10.564193548387095,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-08,2023,271463.2,19925523.4,10.573225806451612,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-09,2023,271463.8219178082,19926267.383561645,10.582258064516129,14.95,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-10,2023,271464.44383561646,19927011.367123287,10.591290322580646,10.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-11,2023,271465.06575342466,19927755.350684933,10.60032258064516,0.05,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-12,2023,271465.68767123285,19928499.334246576,10.609354838709676,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-13,2023,271466.3095890411,19929243.31780822,10.618387096774192,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-14,2023,271466.9315068493,19929987.301369864,10.62741935483871,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-15,2023,271467.5534246576,19930731.284931507,10.636451612903226,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-16,2023,271468.1753424657,19931475.26849315,10.64548387096774,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-17,2023,271468.79726027395,19932219.2520548,10.654516129032258,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-18,2023,271469.4191780822,19932963.23561644,10.663548387096773,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-19,2023,271470.0410958904,19933707.21917808,10.67258064516129,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-20,2023,271470.66301369865,19934451.202739727,10.681612903225806,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-21,2023,271471.28493150685,19935195.18630137,10.69064516129032,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-22,2023,271471.90684931504,19935939.16986301,10.699677419354838,0.1,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-23,2023,271472.5287671233,19936683.153424654,10.708709677419352,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-24,2023,271473.1506849315,19937427.1369863,10.71774193548387,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-25,2023,271473.77260273974,19938171.120547947,10.726774193548389,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-26,2023,271474.39452054794,19938915.10410959,10.735806451612902,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-27,2023,271475.0164383562,19939659.08767123,10.74483870967742,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-28,2023,271475.6383561644,19940403.07123288,10.753870967741936,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-29,2023,271476.2602739726,19941147.05479452,10.76290322580645,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-30,2023,271476.88219178084,19941891.038356163,10.771935483870967,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-08-31,2023,271477.50410958903,19942635.02191781,10.780967741935482,64.75,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-01,2023,271478.1260273973,19943379.00547945,10.79,21.35,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-02,2023,271478.7479452055,19944122.989041097,10.807333333333332,34.9,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-03,2023,271479.3698630137,19944866.97260274,10.824666666666666,9.2,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-04,2023,271479.99178082193,19945610.956164382,10.842,0.05,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-05,2023,271480.6136986301,19946354.93972603,10.859333333333332,10.5,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-06,2023,271481.2356164384,19947098.92328767,10.876666666666663,49.85,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-07,2023,271481.8575342466,19947842.906849317,10.894,1.3,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-08,2023,271482.4794520548,19948586.89041096,10.911333333333332,2.4,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-09,2023,271483.101369863,19949330.8739726,10.928666666666668,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-10,2023,271483.7232876712,19950074.85753425,10.946,64.45,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-11,2023,271484.3452054795,19950818.84109589,10.963333333333331,2.1,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-12,2023,271484.9671232877,19951562.824657533,10.980666666666666,0.8,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-13,2023,271485.58904109587,19952306.80821918,10.998,13.3,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-14,2023,271486.2109589041,19953050.791780826,11.015333333333333,4.8,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-15,2023,271486.8328767123,19953794.775342464,11.032666666666666,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-16,2023,271487.45479452057,19954538.75890411,11.05,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-17,2023,271488.0767123288,19955282.742465757,11.067333333333334,47.45,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-18,2023,271488.69863013696,19956026.7260274,11.084666666666667,36.45,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-19,2023,271489.3205479452,19956770.70958904,11.102,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-20,2023,271489.9424657534,19957514.693150684,11.119333333333334,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-21,2023,271490.56438356166,19958258.67671233,11.136666666666668,7.95,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-22,2023,271491.18630136986,19959002.660273973,11.154,4.7,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-23,2023,271491.80821917806,19959746.64383561,11.171333333333331,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-24,2023,271492.4301369863,19960490.62739726,11.188666666666666,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-25,2023,271493.0520547945,19961234.610958904,11.206,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-26,2023,271493.6739726028,19961978.594520543,11.223333333333333,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-27,2023,271494.2958904109,19962722.578082196,11.240666666666668,7.5,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-28,2023,271494.91780821915,19963466.561643835,11.258,42.7,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-29,2023,271495.5397260274,19964210.54520548,11.275333333333334,16.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-09-30,2023,271496.1616438356,19964954.528767124,11.292666666666667,0.8,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-01,2023,271496.78356164385,19965698.512328766,11.31,0.5,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-02,2023,271497.40547945205,19966442.49589041,11.296129032258063,3.8,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-03,2023,271498.0273972603,19967186.47945205,11.28225806451613,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-04,2023,271498.6493150685,19967930.463013697,11.268387096774196,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-05,2023,271499.2712328767,19968674.446575344,11.25451612903226,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-06,2023,271499.89315068495,19969418.430136982,11.240645161290324,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-07,2023,271500.51506849314,19970162.41369863,11.226774193548389,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-08,2023,271501.1369863014,19970906.397260275,11.212903225806452,21.75,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-09,2023,271501.7589041096,19971650.38082192,11.199032258064516,52.900000000000006,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-10,2023,271502.3808219178,19972394.364383563,11.18516129032258,114.35,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-11,2023,271503.00273972604,19973138.34794521,11.171290322580646,19.35,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-12,2023,271503.62465753424,19973882.33150685,11.15741935483871,1.5,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-13,2023,271504.2465753425,19974626.31506849,11.143548387096777,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-14,2023,271504.8684931507,19975370.298630137,11.12967741935484,105.25,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-15,2023,271505.4904109589,19976114.28219178,11.115806451612904,21.3,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-16,2023,271506.11232876714,19976858.265753426,11.10193548387097,4.65,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-17,2023,271506.73424657533,19977602.249315068,11.088064516129032,8.75,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-18,2023,271507.3561643836,19978346.23287671,11.074193548387097,446.1,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-19,2023,271507.9780821918,19979090.21643836,11.06032258064516,47.25,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-20,2023,271508.6,19979834.2,11.046451612903226,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-21,2023,271509.22191780823,19980578.183561645,11.032580645161293,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-22,2023,271509.8438356164,19981322.167123288,11.018709677419356,40.85,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-23,2023,271510.4657534247,19982066.15068493,11.00483870967742,13.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-24,2023,271511.0876712329,19982810.134246577,10.990967741935483,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-25,2023,271511.7095890411,19983554.11780822,10.97709677419355,5.5,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-26,2023,271512.3315068493,19984298.10136986,10.963225806451614,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-27,2023,271512.9534246575,19985042.084931508,10.949354838709676,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-28,2023,271513.5753424658,19985786.06849315,10.935483870967742,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-29,2023,271514.197260274,19986530.0520548,10.921612903225808,1.1,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-30,2023,271514.81917808217,19987274.03561644,10.907741935483871,5.75,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-10-31,2023,271515.4410958904,19988018.01917808,10.893870967741936,5.7,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-01,2023,271516.0630136986,19988762.002739727,10.88,12.5,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-02,2023,271516.68493150687,19989505.98630137,10.845333333333334,39.55,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-03,2023,271517.30684931506,19990249.96986301,10.810666666666668,194.9,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-04,2023,271517.92876712326,19990993.95342466,10.776,427.05,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-05,2023,271518.5506849315,19991737.9369863,10.741333333333332,207.15,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-06,2023,271519.1726027397,19992481.920547944,10.706666666666669,6.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-07,2023,271519.794520548,19993225.90410959,10.672,4.3,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-08,2023,271520.41643835616,19993969.887671232,10.637333333333334,141.35,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-09,2023,271521.0383561644,19994713.87123288,10.602666666666668,386.5,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-10,2023,271521.6602739726,19995457.85479452,10.568,82.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-11,2023,271522.2821917808,19996201.838356163,10.533333333333331,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-12,2023,271522.90410958906,19996945.82191781,10.498666666666669,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-13,2023,271523.52602739725,19997689.80547945,10.464,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-14,2023,271524.1479452055,19998433.78904109,10.429333333333334,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-15,2023,271524.7698630137,19999177.77260274,10.394666666666668,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-16,2023,271525.3917808219,19999921.756164383,10.36,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-17,2023,271526.0136986301,20000665.739726026,10.325333333333331,0.95,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-18,2023,271526.63561643835,20001409.72328767,10.290666666666668,2.6,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-19,2023,271527.2575342466,20002153.706849314,10.256,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-20,2023,271527.8794520548,20002897.69041096,10.221333333333334,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-21,2023,271528.501369863,20003641.673972603,10.186666666666667,23.2,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-22,2023,271529.12328767125,20004385.657534245,10.152,243.55,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-23,2023,271529.74520547944,20005129.64109589,10.117333333333333,617.5,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-24,2023,271530.3671232877,20005873.62465753,10.082666666666666,63.8,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-25,2023,271530.9890410959,20006617.608219177,10.048,5.5,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-26,2023,271531.6109589041,20007361.591780823,10.013333333333334,26.1,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-27,2023,271532.23287671234,20008105.575342465,9.978666666666667,17.6,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-28,2023,271532.85479452054,20008849.55890411,9.944,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-29,2023,271533.4767123288,20009593.542465758,9.909333333333333,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-11-30,2023,271534.098630137,20010337.5260274,9.874666666666666,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-01,2023,271534.7205479452,20011081.509589043,9.84,0.05,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-02,2023,271535.34246575343,20011825.493150685,9.825483870967744,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-03,2023,271535.96438356163,20012569.476712327,9.810967741935483,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-04,2023,271536.5863013699,20013313.460273974,9.796451612903226,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-05,2023,271537.2082191781,20014057.443835616,9.781935483870967,0.05,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-06,2023,271537.8301369863,20014801.42739726,9.76741935483871,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-07,2023,271538.4520547945,20015545.410958905,9.75290322580645,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-08,2023,271539.0739726027,20016289.394520547,9.738387096774192,374.45,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-09,2023,271539.695890411,20017033.378082197,9.723870967741936,96.65,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-10,2023,271540.3178082192,20017777.36164384,9.709354838709675,0.4,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-11,2023,271540.93972602737,20018521.34520548,9.69483870967742,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-12,2023,271541.5616438356,20019265.328767125,9.68032258064516,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-13,2023,271542.1835616438,20020009.312328767,9.665806451612903,0.2,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-14,2023,271542.8054794521,20020753.29589041,9.651290322580646,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-15,2023,271543.42739726027,20021497.279452056,9.636774193548389,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-16,2023,271544.0493150685,20022241.2630137,9.62225806451613,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-17,2023,271544.6712328767,20022985.24657534,9.60774193548387,14.85,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-18,2023,271545.2931506849,20023729.230136987,9.593225806451612,34.7,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-19,2023,271545.9150684932,20024473.21369863,9.578709677419354,6.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-20,2023,271546.53698630136,20025217.197260275,9.564193548387095,0.05,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-21,2023,271547.1589041096,20025961.18082192,9.54967741935484,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-22,2023,271547.7808219178,20026705.16438356,9.53516129032258,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-23,2023,271548.402739726,20027449.147945207,9.520645161290323,0.2,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-24,2023,271549.02465753426,20028193.13150685,9.506129032258064,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-25,2023,271549.64657534246,20028937.11506849,9.491612903225809,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-26,2023,271550.2684931507,20029681.098630138,9.477096774193548,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-27,2023,271550.8904109589,20030425.08219178,9.46258064516129,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-28,2023,271551.5123287671,20031169.065753423,9.448064516129032,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-29,2023,271552.13424657536,20031913.04931507,9.433548387096774,0.1,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-30,2023,271552.75616438355,20032657.03287671,9.419032258064515,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2023-12-31,2023,271553.3780821918,20033401.01643836,9.404516129032258,0.0,4243235.0,1029634.0,3213601.0,1.7198159028434246
2024-01-01,2024,271554.0,20034145.0,9.39,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-02,2024,271554.0,20034145.0,9.403225806451614,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-03,2024,271554.0,20034145.0,9.416451612903227,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-04,2024,271554.0,20034145.0,9.42967741935484,1.5,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-05,2024,271554.0,20034145.0,9.442903225806452,15.6,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-06,2024,271554.0,20034145.0,9.456129032258064,0.75,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-07,2024,271554.0,20034145.0,9.46935483870968,0.4,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-08,2024,271554.0,20034145.0,9.48258064516129,3.6,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-09,2024,271554.0,20034145.0,9.495806451612903,27.3,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-10,2024,271554.0,20034145.0,9.509032258064517,5.1,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-11,2024,271554.0,20034145.0,9.52225806451613,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-12,2024,271554.0,20034145.0,9.535483870967743,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-13,2024,271554.0,20034145.0,9.548709677419357,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-14,2024,271554.0,20034145.0,9.561935483870968,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-15,2024,271554.0,20034145.0,9.575161290322582,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-16,2024,271554.0,20034145.0,9.588387096774197,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-17,2024,271554.0,20034145.0,9.601612903225806,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-18,2024,271554.0,20034145.0,9.61483870967742,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-19,2024,271554.0,20034145.0,9.628064516129031,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-20,2024,271554.0,20034145.0,9.641290322580646,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-21,2024,271554.0,20034145.0,9.654516129032258,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-22,2024,271554.0,20034145.0,9.667741935483871,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-23,2024,271554.0,20034145.0,9.680967741935484,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-24,2024,271554.0,20034145.0,9.694193548387098,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-25,2024,271554.0,20034145.0,9.707419354838713,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-26,2024,271554.0,20034145.0,9.720645161290324,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-27,2024,271554.0,20034145.0,9.733870967741936,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-28,2024,271554.0,20034145.0,9.74709677419355,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-29,2024,271554.0,20034145.0,9.760322580645164,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-30,2024,271554.0,20034145.0,9.773548387096774,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-01-31,2024,271554.0,20034145.0,9.786774193548387,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-01,2024,271554.0,20034145.0,9.8,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-02,2024,271554.0,20034145.0,9.81344827586207,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-03,2024,271554.0,20034145.0,9.826896551724138,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-04,2024,271554.0,20034145.0,9.840344827586208,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-05,2024,271554.0,20034145.0,9.853793103448275,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-06,2024,271554.0,20034145.0,9.867241379310345,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-07,2024,271554.0,20034145.0,9.880689655172414,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-08,2024,271554.0,20034145.0,9.894137931034484,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-09,2024,271554.0,20034145.0,9.907586206896552,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-10,2024,271554.0,20034145.0,9.92103448275862,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-11,2024,271554.0,20034145.0,9.93448275862069,41.3,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-12,2024,271554.0,20034145.0,9.94793103448276,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-13,2024,271554.0,20034145.0,9.961379310344828,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-14,2024,271554.0,20034145.0,9.974827586206898,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-15,2024,271554.0,20034145.0,9.988275862068964,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-16,2024,271554.0,20034145.0,10.001724137931037,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-17,2024,271554.0,20034145.0,10.015172413793104,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-18,2024,271554.0,20034145.0,10.028620689655172,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-19,2024,271554.0,20034145.0,10.042068965517242,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-20,2024,271554.0,20034145.0,10.05551724137931,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-21,2024,271554.0,20034145.0,10.06896551724138,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-22,2024,271554.0,20034145.0,10.082413793103449,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-23,2024,271554.0,20034145.0,10.095862068965516,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-24,2024,271554.0,20034145.0,10.109310344827586,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-25,2024,271554.0,20034145.0,10.122758620689655,1.15,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-26,2024,271554.0,20034145.0,10.136206896551723,9.9,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-27,2024,271554.0,20034145.0,10.149655172413793,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-28,2024,271554.0,20034145.0,10.163103448275862,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-02-29,2024,271554.0,20034145.0,10.17655172413793,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-03-01,2024,271554.0,20034145.0,10.19,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-03-02,2024,271554.0,20034145.0,10.211290322580645,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-03-03,2024,271554.0,20034145.0,10.23258064516129,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-03-04,2024,271554.0,20034145.0,10.253870967741936,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-03-05,2024,271554.0,20034145.0,10.27516129032258,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-03-06,2024,271554.0,20034145.0,10.296451612903226,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
2024-03-07,2024,271554.0,20034145.0,10.31774193548387,0.0,4316210.0,1047341.0,3268869.0,1.7197963346361922
